DateTime,Volume,Transaction,Value,Open,High,Low,Close,Change,ForeignVol,TrustVol,DealerVol,InvestorsVol
2020/7/23,45397282,22916,17302637512,382,383,379,381.5,2.5,54258653,131000,1467000,55856653
2020/7/24,90988734,45099,35368857726,390,395,382,386,4.5,93799934,882000,4157985,98839919
2020/7/27,103315640,49294,43637877952,420.5,424.5,416.5,424.5,38.5,95101003,2252369,3032987,100386359
2020/7/28,172157746,92239,77804668620,464,466.5,428.5,435,10.5,151061209,2048000,12533992,165643201
2020/7/29,88641166,53111,37649278004,428,431.5,419.5,422,13,83105420,1881300,7264000,92250720
2020/7/30,69936949,36627,30329225735,436.5,441,428.5,434,12,74023432,722000,2224000,76969432
2020/7/31,50484674,27653,21567922126,426,432,425.5,425.5,8.5,54495237,560000,1542000,56597237
2020/8/3,77288571,43360,32339719000,420.5,424,415,416,9.5,79636039,124000,2105000,81865039
2020/8/4,41697445,22250,17600499460,421.5,425.5,418.5,425.5,9.5,47811689,246000,653000,48710689
2020/8/5,47460834,24715,20356413204,430.5,433.5,426,429,3.5,54778519,269372,1063000,56110891
2020/8/6,43443627,22414,18877761758,437.5,438,431,435,6,48371914,258000,1110000,49739914
2020/8/7,37611388,19739,16218241255,433.5,434,428,433,2,43902481,191000,1093000,45186481
2020/8/10,36067500,21342,15674843876,427.5,437.5,427.5,435.5,2.5,36139688,213000,762000,37114688
2020/8/11,34545313,20297,14918017903,432,435,429,429,6.5,40604120,268000,865000,41737120
2020/8/12,53980474,32761,22721731886,422,423.5,419,419,10,55227257,322000,2750000,58299257
2020/8/13,45669335,21499,19514322038,428,429,424.5,429,10,52763056,784000,1340000,54887056
2020/8/14,24259947,12642,10332447763,424,428,423,427,2,29024815,208000,425000,29657815
2020/8/17,34607731,20823,14930831216,427,435,425.5,435,8,34849752,434000,1556000,36839752
2020/8/18,45504160,21119,19824413320,440,440.5,432,433,2,52959977,152000,1313000,54424977
2020/8/19,31486800,18279,13574970200,436,436.5,427.5,427.5,5.5,38224918,124418,1299000,39648336
2020/8/20,75155235,45670,31353886930,427,427.5,401,415,12.5,63533690,972000,4529000,69034690
2020/8/21,41956467,23059,17770610338,421.5,427,420,424.5,9.5,42153383,502000,800000,43455383
2020/8/24,49199406,24672,21139093710,427.5,434.5,425,428,3.5,59001625,120907,1391000,60513532
2020/8/25,37024899,22035,16076146369,433.5,436,430.5,434.5,6.5,35388594,229000,762000,36379594
2020/8/26,41406340,25305,18169230108,435.5,442,435,442,7.5,35984360,491418,989000,37464778
2020/8/27,57206712,31575,25658355402,448,453.5,444,444,2,54121196,610000,2407000,57138196
2020/8/28,57039210,35253,24868453700,440,440.5,431,435,9,46151798,330000,1392000,47873798
2020/8/31,88569538,28294,38106113563,437,439.5,426.5,426.5,8.5,136222009,165470,2003000,138390479
2020/9/1,50129577,17137,21681382412,430,435,428,435,8.5,67786523,808841,1723000,70318364
2020/9/2,42013407,20242,18268716092,441,441,430.5,433,2,47963016,194000,1277000,49434016
2020/9/3,40683617,17810,17768951582,439.5,439.5,433.5,436,3,50984728,1574419,1109000,53668147
2020/9/4,51349911,27893,22051596821,427,432.5,427,429,7,55575769,51000,1486000,57112769
2020/9/7,39854584,20003,17060627028,428,432.5,425,426,3,48746397,278000,814000,49838397
2020/9/8,23714670,12440,10208232440,428,433,427.5,431,5,26326657,56424,795000,27178081
2020/9/9,40727362,21740,17312991408,425,428,423,427,4,47000371,104000,1426000,48530371
2020/9/10,35281921,18244,15275112115,432.5,435,430.5,435,8,40171502,256000,757000,41184502
2020/9/11,34893469,14647,15171902036,435.5,436.5,432.5,436.5,1.5,41137027,472000,1150000,42759027
2020/9/14,39325833,19854,17282659859,436,442,435.5,441,4.5,36353133,232000,1431000,38016133
2020/9/15,39661449,21845,17608049536,440.5,447,439.5,445,4,34548337,701585,922000,36171922
2020/9/16,70608238,38172,32379722344,460,462,455.5,458,13,75387270,842000,1716000,77945270
2020/9/17,44420506,26718,20006793320,453,455,446.5,448.5,0,41887058,1390518,1926000,45203576
2020/9/18,52999922,20849,23598268654,447,449.5,443,444,4.5,70497876,674000,657000,71828876
2020/9/21,40193920,25834,17842486882,443.5,450,440,440,4,37849551,908758,2567984,41326293
2020/9/22,36842639,22692,16140184501,440,441,436,437,3,31805245,940435,2098985,34844665
2020/9/23,47426963,27828,20592831368,436,438.5,432,433.5,3.5,48778817,3583227,3855975,56218019
2020/9/24,82510381,54922,35076048246,425.5,429,423,423,10.5,74065453,345000,2050000,76460453
2020/9/25,41263269,23290,17522224043,427,428,421,424,1,39412645,826000,2214000,42452645
2020/9/28,34427479,19286,14758341446,427,431.5,424.5,431.5,7.5,34313713,449000,751000,35513713
2020/9/29,42730502,18647,18419905574,432.5,435,428,431,0.5,57466406,55000,718000,58239406
2020/9/30,28859204,14203,12496613056,430.5,435,430.5,433,2,34068871,69000,893990,35031861
2020/10/5,33238832,18148,14450407588,438,438,431.5,432.5,0.5,35964406,90000,1425000,37479406
2020/10/6,36276395,20189,15935558262,441.5,442,437.5,439.5,7,40197468,132000,962000,41291468
2020/10/7,44691239,24438,19693987093,435,445,435,443,3.5,52935799,128000,1112000,54175799
2020/10/8,60853811,37378,27461867933,450,454,448.5,453,10,51951510,679000,1848000,54478510
2020/10/12,67645223,36118,31061721030,458,462,457.5,460,7,71119152,360000,2564000,74043152
2020/10/13,46303738,25938,21346346714,465,465,456.5,462,2,41861419,902000,739000,43502419
2020/10/14,52677241,22599,24157138176,460.5,461,457,459,3,77723321,533000,1398000,79654321
2020/10/15,49987278,23794,22668836399,456,456.5,450,453,6,57740799,240000,2128000,60108799
2020/10/16,48274801,26602,21775749575,451,456,448.5,449,4,50883394,559000,1931995,53374389
2020/10/19,34846906,17112,15854021670,453,457.5,451,457.5,8.5,42373957,211000,1619000,44203957
2020/10/20,26567638,12725,12065806730,455.5,457,451,451,6.5,34387196,147000,1077000,35611196
2020/10/21,29906921,15490,13561798906,453.5,456,451,453,2,38113647,108000,4908000,43129647
2020/10/22,25285547,10354,11435937453,450,455,449.5,455,2,35648815,480000,696000,36824815
2020/10/23,18777385,9909,8516604326,458,458,451.5,452,3,22174320,383000,545000,23102320
2020/10/26,15800622,17664,7136001014,455,455,450,450,2,17265436,189000,442000,17896436
2020/10/27,31795010,30644,14213282507,447.5,448.5,445.5,447,3,42950808,74000,1145963,44170771
2020/10/28,26221663,35598,11660544725,445,447,443,444,3,25956551,326000,3416460,29699011
2020/10/29,43075387,55027,18832675652,436.5,439.5,435.5,437,7,42306919,69000,1859000,44234919
2020/10/30,49770771,46871,21614729093,437,437,432,432,5,59039196,76000,1877998,60993194
2020/11/2,34539576,35704,14901775161,433,435.5,428,435.5,3.5,31011788,153000,1492590,32657378
2020/11/3,31461727,21031,13852498196,439.5,443,438,441,5.5,31982241,111000,927000,33020241
2020/11/4,37929652,30087,16969841989,444.5,451.5,443,450,9,30439029,122000,2075495,32636524
2020/11/5,36539446,24764,16404944484,451.5,451.5,445.5,451,1,43154318,214000,1271000,44639318
2020/11/6,32644190,20999,14788989058,455,455.5,450,452.5,1.5,35171363,117000,1324000,36612363
2020/11/9,43415670,27868,19865414906,458,460,454,458.5,6,43849789,170000,2237731,46257520
2020/11/10,36786882,31009,16610287996,452,454.5,448.5,451,7.5,41526300,211000,1763151,43500451
2020/11/11,40355804,23150,18326545251,448.5,457,448.5,457,6,51532670,159000,3376643,55068313
2020/11/12,57993774,28011,26690353577,463,463.5,457.5,458,1,77710451,207000,1176839,79094290
2020/11/13,31483881,21663,14478873331,459,462,456.5,462,4,31598865,673000,1315059,33586924
2020/11/16,83380911,67363,39658459663,470,484.5,469,484,22,62245522,431000,4126735,66803257
2020/11/17,75763870,68560,37446278783,502,506,485.5,485.5,1.5,66680308,543864,2830989,70055161
2020/11/18,56607501,38186,27883387314,490,497,486.5,497,11.5,68823204,130000,2216000,71169204
2020/11/19,47345316,40198,23320435165,499,499,490,490,7,56855663,620000,1821764,59297427
2020/11/20,35242579,30557,17191897556,486,490,486,488,2,44290265,297000,1331996,45919261
2020/11/23,43708352,26794,21661263304,494.5,498.5,492,496.5,8.5,51377794,297000,1946957,53621751
2020/11/24,38630079,34407,19113408398,499.5,500,491.5,492,4.5,38832967,131000,2473091,41437058
2020/11/25,47179640,40066,23142083458,495,495.5,487,487,5,54254197,568000,2028974,56851171
2020/11/26,31844322,19587,15606951086,489,493.5,488,489,2,43556053,248000,1062000,44866053
2020/11/27,35196829,21314,17205872680,487.5,492,486.5,489,0,45479066,218000,1253998,46951064
2020/11/30,149311778,49362,72095050187,493,493.5,480.5,480.5,8.5,247397258,155600,2255916,249808774
2020/12/1,38341265,24827,18719729411,489.5,490,483.5,490,9.5,45130466,281300,1413004,46824770
2020/12/2,60208035,35624,29970556095,499.5,500,493.5,499,9,76907637,140300,1974996,79022933
2020/12/3,36919644,25651,18369786608,499.5,499.5,495,497,2,46186246,43000,1243000,47472246
2020/12/4,54471042,35708,27307472890,498.5,505,497.5,503,6,47189531,441500,1833518,49464549
2020/12/7,45493551,34767,23243392840,512,515,506,514,11,44603604,1395700,1705984,47705288
2020/12/8,41830257,35895,21673267551,514,525,509,524,10,33869522,2579000,1345000,37793522
2020/12/9,46831705,31749,24416275048,521,524,520,520,4,61437673,2325900,792266,64555839
2020/12/10,43991133,49079,22516917355,511,515,510,512,8,43007100,1614500,3175949,47797549
2020/12/11,51296611,50929,26259941709,517,517,505,516,4,48307598,2090300,2571729,52969627
2020/12/14,30809747,33415,15703026732,512,513,508,508,8,26290015,901600,1616153,28807768
2020/12/15,43059899,43967,21780400998,507,510,504,504,4,51440965,905700,1540095,53886760
2020/12/16,53661282,30574,27504184031,509,515,507,512,8,68157855,391000,3091000,71639855
2020/12/17,39285785,34785,20052530030,515,515,508,508,0,48998828,702210,915773,50616811
2020/12/18,40625502,20638,20690792789,508,512,507,510,2,58280071,1988490,774176,61042737
2020/12/21,35153138,21765,18033402498,512,517,508,516,6,38556832,599000,1182921,40338753
2020/12/22,25632245,25973,13125205685,512,516,509,509,7,26416252,120800,733619,27270671
2020/12/23,18320849,16428,9321219765,508,511,506,509,0,19267338,135000,589000,19991338
2020/12/24,15218008,12743,7759366699,511,512,508,510,1,15021330,63970,405235,15490535
2020/12/25,12581145,14988,6449612552,514,515,510,511,1,5396633,420000,699310,6515943
2020/12/28,39978821,43603,19128832587,477,485.5,475,475,3,19267181,62000,719170,20048351
2020/12/29,20226736,17187,10409159045,515,517,513,515,0,23002867,739820,1608000,25350687
2020/12/30,46705107,33173,24306881615,516,525,514,525,10,50550129,263000,5288998,56102127
2020/12/31,31173332,25138,16437646054,526,530,524,530,5,32745581,497000,1110173,34352754
2021/1/4,39489959,33316,21127581248,530,540,528,536,6,34478008,297110,2212988,36988106
2021/1/5,34839391,28512,18761831567,536,542,535,542,6,39502544,288430,1626512,41417486
2021/1/6,55614434,55462,30572783229,555,555,541,549,7,50284305,257000,5784805,56326110
2021/1/7,53392763,47905,30018630685,554,570,553,565,16,47950009,488960,2781796,51220765
2021/1/8,62957148,56426,36339702855,580,580,571,580,15,62802957,549630,2010119,65362706
2021/1/11,52771778,49539,30535694908,577,584,574,584,4,56185856,1617000,2480925,60283781
2021/1/12,52605212,59595,30958142918,583,597,582,591,7,43798798,2804000,2911959,49514757
2021/1/13,75707681,59966,45419255149,595,605,593,605,14,93515657,768599,2512777,96797033
2021/1/14,90309708,111849,53477747672,587,597,587,592,13,90877361,2803000,2100783,95781144
2021/1/15,100998199,105961,61876473170,621,625,601,601,9,91460111,438500,3100676,94999287
2021/1/18,50388664,49008,30406611574,608,608,594,607,6,46248008,1552500,1944961,49745469
2021/1/19,52947466,55490,32934404720,618,632,613,627,20,41309903,422000,2473707,44205610
2021/1/20,95484470,95577,61279319857,633,650,631,647,20,102498832,774219,3215782,106488833
2021/1/21,97590371,115004,64624578866,640,679,640,673,26,79299157,2475000,4152310,85926467
2021/1/22,134238314,235186,88023707664,649,665,649,649,24,101669808,2632000,6572940,110874748
2021/1/25,98608285,154134,62583576696,642,646,626,633,16,73330451,2841600,3908504,80080555
2021/1/26,114797609,177764,71638808826,632,640,610,617,16,97462503,496000,5965254,103923757
2021/1/27,72823691,77274,44931754892,618,625,611,615,2,73888592,496000,2652518,77037110
2021/1/28,104181514,157835,62647021616,600,608,598,601,14,90152898,637000,4755968,95545866
2021/1/29,96875889,129394,58399782288,619,619,591,591,10,102848435,161000,4199991,107209426
2021/2/1,70161939,81346,42004241697,595,612,587,611,20,51169476,989000,1934430,54092906
2021/2/2,80724207,82687,50938461582,629,638,622,632,21,56487143,626000,3674218,60787361
2021/2/3,59763227,56515,37926170035,638,642,630,630,2,59724360,331000,1923181,61978541
2021/2/4,47547873,44668,29765963971,626,632,620,627,3,50326626,145000,2197454,52669080
2021/2/5,57350831,51140,36435290641,638,641,631,632,5,54038165,157217,1611211,55806593
2021/2/17,115578402,91925,76728732025,663,668,660,663,31,125403764,200000,3354227,128957991
2021/2/18,54520341,49914,36024245089,664,665,656,660,3,58587677,514000,2620008,61721685
2021/2/19,51651844,63171,33676514428,656,657,647,652,8,49119154,462000,1251628,50832782
2021/2/22,39512078,47116,25885948680,660,662,650,650,2,41832833,401000,1662748,43896581
2021/2/23,52868029,73349,33779796222,641,643,633,641,9,51336436,548000,4015558,55899994
2021/2/24,80010637,138264,50333904697,627,636,625,625,16,89117193,756000,3321722,93194915
2021/2/25,45279276,46506,28634410089,636,636,628,635,10,50431468,273000,1425011,52129479
2021/2/26,137933162,212428,84194194399,611,618,606,606,29,163244196,2001000,4310033,169555229
2021/3/2,57792973,71325,35565213485,621,622,609,609,3,66798354,554000,1777576,69129930
2021/3/3,61171387,57677,37550028241,609,622,601,622,13,74038671,873000,4554683,79466354
2021/3/4,75508388,143916,45662897489,609,611,601,601,21,75351817,834000,3911619,80097436
2021/3/5,85579527,127693,50968119396,588,605,584,601,0,76959133,1201000,3980272,82140405
2021/3/8,47676630,84570,28737004484,608,610,598,598,3,48909833,305000,2586573,51801406
2021/3/9,74471341,119867,43957092621,585,595,585,595,3,72739937,1172000,4208270,78120207
2021/3/10,41735443,54196,24904320192,601,601,593,597,2,45517989,267000,2565061,48350050
2021/3/11,55462783,47948,33584884382,596,612,595,609,12,57318709,295000,2861597,60475306
2021/3/12,33876990,36145,20780886905,615,618,609,614,5,29176692,177000,1199993,30553685
2021/3/15,29767904,26753,18194081208,614,614,609,611,3,37400415,278000,1092259,38770674
2021/3/16,37780820,37573,23074187740,610,613,607,613,2,42862950,279000,936496,44078446
2021/3/17,43942131,68585,26638906800,612,612,602,604,0,48986800,103000,3061365,52151165
2021/3/18,30223846,31677,18286667342,606,609,602,602,2,34905585,161000,1594613,36661198
2021/3/19,74960854,106938,44407634402,594,598,591,591,11,92791044,1984429,2677610,97453083
2021/3/22,35931375,55005,21250445678,588,598,586,593,2,36982703,174000,1832434,38989137
2021/3/23,31933358,36423,19057386513,597,603,593,594,1,38985614,103000,2092594,41181208
2021/3/24,115318351,242138,66559451738,571,582,571,576,18,99355099,935000,4905485,105195584
2021/3/25,74225812,115951,42594849855,572,581,570,575,1,67592167,565000,3361998,71519165
2021/3/26,37937242,49718,22271364837,582,592,580,590,15,29221718,381000,1932005,31534723
2021/3/29,40573913,44500,24302039570,599,602,596,599,9,40613973,618820,1862290,43095083
2021/3/30,34686346,46755,20661203325,600,600,592,597,2,35402843,859635,2068958,38331436
2021/3/31,44454672,70527,26217366895,596,597,587,587,10,52791867,431084,1706999,54929950
2021/4/1,45972766,48170,27520742963,598,602,594,602,15,45107972,594165,2165499,47867636
2021/4/6,37664216,42422,23045132094,615,616,608,610,8,34251961,568528,1627532,36448021
2021/4/7,28140964,28395,17175949080,614,614,608,610,0,32623803,314000,1353258,34291061
2021/4/8,26658283,32098,16217570357,606,613,603,613,3,25449787,872000,1911345,28233132
2021/4/9,31601619,28920,19344167081,618,618,609,610,3,33089008,1101000,1938741,36128749
2021/4/12,23319822,33422,14155495430,612,613,603,605,5,21216914,502687,1109761,22829362
2021/4/13,27386926,30438,16638680378,604,613,604,605,0,25336265,1632821,1245076,28214162
2021/4/14,31144922,41234,18868308243,608,612,600,612,7,26740631,321608,2841079,29903318
2021/4/15,36394255,40541,22332532476,612,619,607,619,7,35178491,118837,3309440,38606768
2021/4/16,49952191,67601,30335377876,610,611,603,610,9,35569622,1683000,5450031,42702653
2021/4/19,25234976,43094,15224292755,605,607,601,603,7,20051173,1551507,1988033,23590713
2021/4/20,36655069,54247,21969721089,598,602,595,602,1,37363814,1003014,1295361,39662189
2021/4/21,41893725,92840,24933016553,599,599,592,592,10,36874892,1042703,3627375,41544970
2021/4/22,38094824,64897,22626436436,596,598,591,591,1,39797067,662063,1587734,42046864
2021/4/23,29004756,29147,17336162729,592,602,590,602,11,28609598,492984,928740,30031322
2021/4/26,32426908,35286,19673836650,605,610,603,610,8,31610832,1097000,787192,33495024
2021/4/27,26761401,25203,16274064043,608,611,605,610,0,26504264,896000,1288685,28688949
2021/4/28,24601487,32198,14833592900,606,608,601,602,8,25138857,408012,879352,26426221
2021/4/29,35756460,30756,21579514979,609,609,600,600,2,46242516,316488,860189,47419193
2021/5/3,46801189,104468,27676378065,595,597,588,588,12,46244368,953279,1766275,48963922
2021/5/4,45507479,69833,26756714081,588,594,582,591,3,50353712,553760,2639484,53546956
2021/5/5,31786592,52496,18603594408,594,594,585,585,6,37661045,317787,2190300,40169132
2021/5/6,33165446,69578,19405281385,590,590,580,587,2,40549185,351801,1229715,42130701
2021/5/7,28719597,30063,17131817777,594,600,589,599,12,25780693,234278,1120892,27135863
2021/5/10,21365583,43154,12626811276,596,597,588,589,10,20311514,273139,795101,21379754
2021/5/11,66035839,184838,37939364597,579,580,570,571,18,57007402,1328915,4081909,62418226
2021/5/12,138328672,223058,76325765887,567,571,518,560,11,112301907,2137346,8158012,122597265
2021/5/13,71519430,105026,39495488180,547,563,541,547,13,64330604,553648,6282703,71166955
2021/5/14,38625148,52919,21474513930,556,562,552,557,10,34501912,808234,3401552,38711698
2021/5/17,58446847,76808,32066868553,544,558,541,549,8,49379691,641381,2974884,52995956
2021/5/18,44584258,52152,25226153189,563,573,555,572,23,37043825,266000,2465356,39775181
2021/5/19,29610174,34443,16832735286,571,572,565,567,5,30163271,39218,2352313,32554802
2021/5/20,36605692,32301,20670883290,567,571,560,567,0,48515923,158218,2182179,50856320
2021/5/21,28009899,27050,16016851343,572,577,568,573,6,34323088,93000,852578,35268666
2021/5/24,15981036,20189,9090836697,570,572,566,568,5,18458201,159218,1317303,19934722
2021/5/25,35445350,39032,20525932956,576,584,573,583,15,36737836,1387000,556947,38681783
2021/5/26,19555305,21034,11433686898,587,588,581,585,2,21328979,1181000,1178000,23687979
2021/5/27,70061002,37545,40643804852,580,582,573,582,3,115121489,1116109,1067674,117305272
2021/5/28,30720737,31581,18082265480,587,592,582,590,8,31235427,585000,979152,32799579
2021/5/31,31557426,29798,18751716595,595,597,590,597,7,36454069,415540,1678570,38548179
2021/6/1,18405285,20318,10985893229,598,599,595,598,1,18076274,690000,266990,19033264
2021/6/2,22416789,25170,13362065937,600,600,593,595,3,26400033,282659,3002210,29684902
2021/6/3,31703679,20749,18939839664,600,600,596,596,1,41209483,1020339,743132,42972954
2021/6/4,16072580,19112,9521252157,591,595,590,595,1,19646061,65088,202594,19913743
2021/6/7,17729179,25364,10471176330,594,595,583,592,3,15775167,1350484,1367901,18493552
2021/6/8,14083552,14051,8312653665,590,595,588,589,3,18453552,925000,1079714,20458266
2021/6/9,21575159,36405,12618113390,586,588,583,586,3,22129211,1232000,1242174,24603385
2021/6/10,29741770,30487,17696413894,591,599,587,599,13,29174320,881000,1240869,31296189
2021/6/11,24940705,25271,15011140567,602,603,600,602,3,24777259,899000,1030012,26706271
2021/6/15,30245897,33515,18415370774,607,609,606,609,7,30645250,113000,1884991,32643241
2021/6/16,28624508,25816,17401326587,608,608,605,605,4,29718508,180077,5510414,35408999
2021/6/17,26477032,21061,15924656516,601,606,598,606,0,34874544,261000,974222,36109766
2021/6/18,42036170,16899,25373026235,608,608,601,603,3,67080311,3840000,713961,71634272
2021/6/21,47339695,109204,27749202661,590,594,583,583,20,37978359,507087,3552212,42037658
2021/6/22,30578091,56057,17786329582,585,588,578,578,5,31696863,1173000,1260489,34130352
2021/6/23,36386023,34454,21500052844,583,598,581,595,17,33466882,448000,8334248,42249130
2021/6/24,19322765,18494,11435647488,598,598,588,590,5,22419536,675000,1293399,24387935
2021/6/25,19140086,16850,11355715486,598,598,589,591,1,23706944,226000,1806181,25739125
2021/6/28,15401977,20825,9056869217,590,590,586,590,1,18660536,231000,667008,19558544
2021/6/29,30837548,24078,18350027611,598,598,591,595,5,36566941,187000,1364126,38118067
2021/6/30,34021380,20097,20301841661,599,599,595,595,0,53063905,333000,448181,53845086
2021/7/1,18719706,20565,11116195742,596,597,591,593,2,24189487,505000,357238,25051725
2021/7/2,19633718,24056,11562140245,590,593,587,588,5,23575383,694000,330998,24600381
2021/7/5,30274105,21836,17957255325,588,597,588,591,3,41770876,643378,1342309,43756563
2021/7/6,13830591,15751,8185167307,595,596,589,592,1,16019717,451600,658296,17129613
2021/7/7,17329148,18023,10250342169,590,594,588,594,2,21434097,635000,866149,22935246
2021/7/8,21596183,23352,12733045117,595,595,588,588,6,28592817,473933,1288394,30355144
2021/7/9,30602492,51232,17821338170,582,585,580,584,4,29883950,355000,1636416,31875366
2021/7/12,33011596,28636,19612592644,595,597,590,593,9,37031213,851000,1006738,38888951
2021/7/13,54894335,60121,33158730436,600,608,599,607,14,47317490,626211,2557910,50501611
2021/7/14,39670241,43173,24276719505,613,615,608,613,6,32840034,1629000,1707794,36176828
2021/7/15,23057868,29913,14117908308,613,614,608,614,1,21549126,854897,1685683,24089706
2021/7/16,61882128,86192,36562482701,591,595,588,589,25,53686532,714000,3226987,57627519
2021/7/19,43248966,86753,25135531384,583,584,578,582,7,37679928,1921000,2450619,42051547
2021/7/20,16352855,27956,9502338666,579,584,579,581,1,12642680,796000,707502,14146182
2021/7/21,26476215,32757,15440430690,586,586,580,585,4,25962417,992000,5406287,32360704
2021/7/22,27075950,23365,16014166571,589,594,587,591,6,28549898,559162,1213065,30322125
2021/7/23,15705191,23635,9206201715,592,592,583,585,6,17467301,403250,842146,18712697
2021/7/26,22442745,37826,13089591086,591,591,580,580,5,24580163,662000,974241,26216404
2021/7/27,18925325,20197,10997959654,581,584,580,580,0,23419188,552000,724002,24695190
2021/7/28,39744486,75078,22884618824,576,579,573,579,1,47808454,696617,4476751,52981822
2021/7/29,25014772,26868,14525643464,585,585,577,583,4,38498252,241205,573629,39313086
2021/7/30,26141286,16353,15170421873,581,582,578,580,3,41468416,165277,350633,41984326
2021/8/2,24948096,19791,14593329483,583,590,580,590,10,30620919,573602,1549660,32744181
2021/8/3,28104984,20221,16655446605,594,594,590,594,4,36704036,414573,978301,38096910
2021/8/4,23714971,18228,14132827829,598,598,594,596,2,30418777,497659,774905,31691341
2021/8/5,15673765,15495,9343887536,598,598,593,596,0,17306137,1037009,308530,18651676
2021/8/6,13994018,13742,8275142201,596,596,588,591,5,16986658,323000,1182445,18492103
2021/8/9,17611955,15068,10366798182,590,595,583,595,4,21184981,945000,629683,22759664
2021/8/10,17620825,13983,10435618093,596,596,589,591,4,23230947,557000,619859,24407806
2021/8/11,20311399,18548,11943131619,590,590,585,590,1,24840170,645000,658876,26144046
2021/8/12,16031265,15202,9383967628,586,588,584,586,4,21292805,775000,755293,22823098
2021/8/13,25440973,36198,14769155709,585,585,579,581,5,30186198,765000,1171700,32122898
2021/8/16,19949389,17055,11612486234,582,586,578,584,3,25457501,876000,768265,27101766
2021/8/17,31845499,19184,18475506150,580,582,578,580,4,46081553,432000,529450,47043003
2021/8/18,47063629,86118,26855353529,568,575,566,574,6,48153885,1144000,3038527,52336412
2021/8/19,42133375,119048,23766228074,573,573,559,559,15,36408918,534000,2153337,39096255
2021/8/20,47741449,72684,26565551162,560,563,551,552,7,53206363,575553,1755174,55537090
2021/8/23,34775337,30421,19688362857,560,572,559,566,14,41819964,885000,1469046,44174010
2021/8/24,27397309,21032,15697269609,574,575,571,572,6,36657472,564000,1173859,38395331
2021/8/25,28867651,29096,16769849402,579,585,574,585,13,29575789,941865,1301750,31819404
2021/8/26,45027320,42735,26834160811,601,603,591,594,9,46829462,1717000,1911843,50458305
2021/8/27,29459532,31217,17596859741,596,600,593,599,5,29373579,708000,3042623,33124202
2021/8/30,40606821,43096,24425472555,602,605,599,605,6,44115798,1801000,1332348,47249146
2021/8/31,58916407,46791,35867753009,604,614,598,614,9,76756966,983000,2812875,80552841
2021/9/1,31242788,30125,19126702297,614,614,608,613,1,34415797,462000,1420228,36298025
2021/9/2,26715492,26153,16341803689,613,615,607,607,6,32052211,429521,1216437,33698169
2021/9/3,53915006,62288,33278648609,610,620,610,620,13,42396647,942658,3178246,46517551
2021/9/6,59223061,77024,37250623087,623,638,621,631,11,38162098,1496422,3087171,42745691
2021/9/7,27422775,29823,17191259166,634,634,623,623,8,23368179,721805,1356300,25446284
2021/9/8,38713621,38267,23960375113,622,627,612,619,4,39360029,539000,3915180,43814209
2021/9/9,19309522,19569,11886107760,612,620,610,619,0,19963504,204000,1923690,22091194
2021/9/10,16740439,17067,10365721937,615,623,614,622,3,16073571,68000,704707,16846278
2021/9/13,15809768,21779,9734528161,619,620,613,615,7,15256661,58000,620230,15934891
2021/9/14,16024935,13569,9849961184,618,618,612,613,2,19441606,217000,652274,20310880
2021/9/15,26041452,24839,15872971715,610,613,607,607,6,29741432,900000,3210435,33851867
2021/9/16,23315040,31437,14030697248,603,607,599,600,0,25370713,670000,1455115,27495828
2021/9/17,42383815,18681,25510152115,600,610,599,600,0,66480968,836868,1096658,68414494
2021/9/22,42732169,70389,25056693727,586,589,583,586,14,42157776,806577,5348687,48313040
2021/9/23,22736266,22991,13406035166,588,593,588,588,2,28558363,21000,796712,29376075
2021/9/24,17302848,15796,10289114839,591,598,590,598,10,21878593,352000,627608,22858201
2021/9/27,20034221,16349,11993300562,600,602,593,602,4,28794042,241949,910712,29946703
2021/9/28,17325896,16496,10291543822,595,596,592,594,8,24460263,196891,615894,25273048
2021/9/29,51834124,95024,30040354500,580,583,577,580,14,49480995,1121841,6681841,57284677
2021/9/30,36318623,32973,21054651328,580,585,575,580,0,52050067,984729,3393172,56427968
2021/10/1,39006124,78088,22368447571,579,579,571,574,6,39183258,699000,3068700,42950958
2021/10/4,22288138,42147,12741914919,574,575,569,572,2,22483881,942727,2006827,25433435
2021/10/5,36063650,56678,20406526124,562,572,560,572,0,41760766,1115000,2083766,44959532
2021/10/6,33989379,53606,19345468774,573,574,565,571,1,45120422,831000,2934980,48886402
2021/10/7,28480400,23304,16458019782,575,582,572,580,9,36869422,409000,2733742,40012164
2021/10/8,22601904,24157,13051944932,582,583,573,575,5,33445572,158000,640246,34243818
2021/10/12,27126088,32210,15455194493,570,575,564,575,0,33127973,521636,1694398,35344007
2021/10/13,19267437,18050,11006807040,572,575,570,571,4,24068919,1017636,1106332,26192887
2021/10/14,14270641,14814,8213170376,579,579,573,573,2,16593760,319636,1347093,18260489
2021/10/15,55305252,61088,32878638999,592,600,586,600,27,51082275,334636,2553491,53970402
2021/10/18,19753943,21353,11802365489,604,604,590,590,10,20165200,275116,1613980,22054296
2021/10/19,18709936,20482,11196540994,598,600,593,600,10,17590383,1377208,1566066,20533657
2021/10/20,17537878,16410,10527701553,603,604,597,598,2,21662391,799560,952217,23414168
2021/10/21,16882324,17599,10116911921,602,603,595,596,2,20341081,216103,818688,21375872
2021/10/22,14236279,12812,8520299817,600,602,594,600,4,16887599,502304,409366,17799269
2021/10/25,17724968,16139,10518554968,597,597,590,593,7,19786614,203000,1067774,21057388
